file,time_bin,percent_time_swimming,condition
F5_t2_2025_11_05-13_23_36.h5,32.5,12.999999999999543,opsin
F5_t2_2025_11_05-13_23_36.h5,33.5,39.00000000000006,opsin
F5_t2_2025_11_05-13_23_36.h5,34.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,35.5,11.999999999999744,opsin
F5_t2_2025_11_05-13_23_36.h5,36.5,45.00000000000029,opsin
F5_t2_2025_11_05-13_23_36.h5,37.5,9.000000000000341,opsin
F5_t2_2025_11_05-13_23_36.h5,38.5,35.00000000000014,opsin
F5_t2_2025_11_05-13_23_36.h5,39.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,40.5,28.000000000000117,opsin
F5_t2_2025_11_05-13_23_36.h5,41.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,42.5,4.999999999999716,opsin
F5_t2_2025_11_05-13_23_36.h5,43.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,44.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,45.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,46.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,47.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,48.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,49.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,50.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,51.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,52.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,53.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,54.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,55.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,56.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,57.5,7.999999999999829,opsin
F5_t2_2025_11_05-13_23_36.h5,58.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,59.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,60.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,61.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,62.5,28.999999999999915,opsin
F5_t2_2025_11_05-13_23_36.h5,63.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,64.5,48.99999999999949,opsin
F5_t2_2025_11_05-13_23_36.h5,65.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,66.5,9.000000000000341,opsin
F5_t2_2025_11_05-13_23_36.h5,67.5,31.000000000000227,opsin
F5_t2_2025_11_05-13_23_36.h5,68.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,69.5,7.999999999999829,opsin
F5_t2_2025_11_05-13_23_36.h5,70.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,71.5,45.999999999999375,opsin
F5_t2_2025_11_05-13_23_36.h5,72.5,1.0000000000005116,opsin
F5_t2_2025_11_05-13_23_36.h5,73.5,9.000000000000341,opsin
F5_t2_2025_11_05-13_23_36.h5,74.5,45.00000000000029,opsin
F5_t2_2025_11_05-13_23_36.h5,75.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,76.5,12.999999999999543,opsin
F5_t2_2025_11_05-13_23_36.h5,77.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,78.5,40.00000000000057,opsin
F5_t2_2025_11_05-13_23_36.h5,79.5,12.999999999999543,opsin
F5_t2_2025_11_05-13_23_36.h5,80.5,26.00000000000051,opsin
F5_t2_2025_11_05-13_23_36.h5,81.5,44.99999999999886,opsin
F5_t2_2025_11_05-13_23_36.h5,82.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,83.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,84.5,25.0,opsin
F5_t2_2025_11_05-13_23_36.h5,85.5,1.0000000000005116,opsin
F5_t2_2025_11_05-13_23_36.h5,86.5,32.99999999999983,opsin
F5_t2_2025_11_05-13_23_36.h5,87.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,88.5,32.99999999999983,opsin
F5_t2_2025_11_05-13_23_36.h5,89.5,40.99999999999966,opsin
F5_t2_2025_11_05-13_23_36.h5,90.5,43.00000000000068,opsin
F5_t2_2025_11_05-13_23_36.h5,91.5,51.9999999999996,opsin
F5_t2_2025_11_05-13_23_36.h5,92.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,93.5,37.000000000000455,opsin
F5_t2_2025_11_05-13_23_36.h5,94.5,1.999999999999602,opsin
F5_t2_2025_11_05-13_23_36.h5,95.5,45.00000000000029,opsin
F5_t2_2025_11_05-13_23_36.h5,96.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,97.5,33.99999999999892,opsin
F5_t2_2025_11_05-13_23_36.h5,98.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,99.5,27.000000000001023,opsin
F5_t2_2025_11_05-13_23_36.h5,100.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,101.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,102.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,103.5,10.999999999999943,opsin
F5_t2_2025_11_05-13_23_36.h5,104.5,39.99999999999915,opsin
F5_t2_2025_11_05-13_23_36.h5,105.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,106.5,6.000000000000227,opsin
F5_t2_2025_11_05-13_23_36.h5,107.5,37.000000000000455,opsin
F5_t2_2025_11_05-13_23_36.h5,108.5,37.999999999999545,opsin
F5_t2_2025_11_05-13_23_36.h5,109.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,110.5,38.000000000000966,opsin
F5_t2_2025_11_05-13_23_36.h5,111.5,28.000000000000117,opsin
F5_t2_2025_11_05-13_23_36.h5,112.5,23.99999999999949,opsin
F5_t2_2025_11_05-13_23_36.h5,113.5,37.999999999999545,opsin
F5_t2_2025_11_05-13_23_36.h5,114.5,43.99999999999977,opsin
F5_t2_2025_11_05-13_23_36.h5,115.5,0.9999999999990904,opsin
F5_t2_2025_11_05-13_23_36.h5,116.5,38.000000000000966,opsin
F5_t2_2025_11_05-13_23_36.h5,117.5,34.00000000000034,opsin
F5_t2_2025_11_05-13_23_36.h5,118.5,7.999999999999829,opsin
F5_t2_2025_11_05-13_23_36.h5,119.5,4.000000000000625,opsin
F5_t2_2025_11_05-13_23_36.h5,120.5,37.000000000000455,opsin
F5_t2_2025_11_05-13_23_36.h5,121.5,4.999999999999716,opsin
F5_t2_2025_11_05-13_23_36.h5,122.5,56.99999999999932,opsin
F5_t2_2025_11_05-13_23_36.h5,123.5,43.00000000000068,opsin
F5_t2_2025_11_05-13_23_36.h5,124.5,37.000000000000455,opsin
F5_t2_2025_11_05-13_23_36.h5,125.5,17.99999999999926,opsin
F5_t2_2025_11_05-13_23_36.h5,126.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,127.5,3.0000000000001137,opsin
F5_t2_2025_11_05-13_23_36.h5,128.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,129.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,130.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,131.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,132.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,133.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,134.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,135.5,53.000000000000114,opsin
F5_t2_2025_11_05-13_23_36.h5,136.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,137.5,50.99999999999909,opsin
F5_t2_2025_11_05-13_23_36.h5,138.5,45.999999999997954,opsin
F5_t2_2025_11_05-13_23_36.h5,139.5,28.999999999999204,opsin
F5_t2_2025_11_05-13_23_36.h5,140.5,28.000000000000117,opsin
F5_t2_2025_11_05-13_23_36.h5,141.5,27.000000000001023,opsin
F5_t2_2025_11_05-13_23_36.h5,142.5,40.99999999999966,opsin
F5_t2_2025_11_05-13_23_36.h5,143.5,58.9999999999975,opsin
F5_t2_2025_11_05-13_23_36.h5,144.5,29.99999999999829,opsin
F5_t2_2025_11_05-13_23_36.h5,145.5,34.00000000000034,opsin
F5_t2_2025_11_05-13_23_36.h5,146.5,43.99999999999977,opsin
F5_t2_2025_11_05-13_23_36.h5,147.5,21.999999999999886,opsin
F5_t2_2025_11_05-13_23_36.h5,148.5,31.99999999999932,opsin
F5_t2_2025_11_05-13_23_36.h5,149.5,31.000000000000227,opsin
F5_t2_2025_11_05-13_23_36.h5,150.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,151.5,21.999999999997044,opsin
F5_t2_2025_11_05-13_23_36.h5,152.5,28.999999999999204,opsin
F5_t2_2025_11_05-13_23_36.h5,153.5,31.000000000000227,opsin
F5_t2_2025_11_05-13_23_36.h5,154.5,21.0000000000008,opsin
F5_t2_2025_11_05-13_23_36.h5,155.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,156.5,21.999999999999886,opsin
F5_t2_2025_11_05-13_23_36.h5,157.5,36.000000000001364,opsin
F5_t2_2025_11_05-13_23_36.h5,158.5,13.999999999998636,opsin
F5_t2_2025_11_05-13_23_36.h5,159.5,34.00000000000034,opsin
F5_t2_2025_11_05-13_23_36.h5,160.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,161.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,162.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,163.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,164.5,0.9999999999990904,opsin
F5_t2_2025_11_05-13_23_36.h5,165.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,166.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,167.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,168.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,169.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,170.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,171.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,172.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,173.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,174.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,175.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,176.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,177.5,0.0,opsin
F5_t2_2025_11_05-13_23_36.h5,178.5,22.999999999998977,opsin
F5_t2_2025_11_05-13_23_36.h5,179.5,14.000000000001478,opsin
F5_t2_2025_11_05-13_23_36.h5,180.5,32.00000000000216,opsin
F5_t2_2025_11_05-13_23_36.h5,181.5,25.99999999999909,opsin
F5_t2_2025_11_05-13_23_36.h5,182.5,31.99999999999932,opsin
F5_t2_2025_11_05-13_23_36.h5,183.5,15.99999999999966,opsin
F5_t2_2025_11_05-13_23_36.h5,184.5,47.99999999999898,opsin
F5_t2_2025_11_05-13_23_36.h5,185.5,37.999999999999545,opsin
F5_t2_2025_11_05-13_23_36.h5,186.5,50.0,opsin
F5_t2_2025_11_05-13_23_36.h5,187.5,13.999999999998636,opsin
F5_t2_2025_11_05-13_23_36.h5,188.5,18.999999999999773,opsin
F5_t2_2025_11_05-13_23_36.h5,189.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,0.5,98.0,opsin
F7_t1_2025_11_05-13_32_53.h5,1.5,100.0,opsin
F7_t1_2025_11_05-13_32_53.h5,2.5,75.0,opsin
F7_t1_2025_11_05-13_32_53.h5,3.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,4.5,75.0,opsin
F7_t1_2025_11_05-13_32_53.h5,5.5,35.99999999999994,opsin
F7_t1_2025_11_05-13_32_53.h5,6.5,100.0,opsin
F7_t1_2025_11_05-13_32_53.h5,7.5,100.0,opsin
F7_t1_2025_11_05-13_32_53.h5,8.5,18.99999999999995,opsin
F7_t1_2025_11_05-13_32_53.h5,9.5,65.00000000000003,opsin
F7_t1_2025_11_05-13_32_53.h5,10.5,8.999999999999986,opsin
F7_t1_2025_11_05-13_32_53.h5,11.5,18.00000000000015,opsin
F7_t1_2025_11_05-13_32_53.h5,12.5,24.00000000000002,opsin
F7_t1_2025_11_05-13_32_53.h5,13.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,14.5,0.9999999999999788,opsin
F7_t1_2025_11_05-13_32_53.h5,15.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,16.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,17.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,18.5,3.9999999999999143,opsin
F7_t1_2025_11_05-13_32_53.h5,19.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,20.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,21.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,22.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,23.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,24.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,25.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,26.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,27.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,28.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,29.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,30.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,31.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,32.5,46.999999999999886,opsin
F7_t1_2025_11_05-13_32_53.h5,33.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,34.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,35.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,36.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,37.5,3.9999999999999143,opsin
F7_t1_2025_11_05-13_32_53.h5,38.5,20.000000000000284,opsin
F7_t1_2025_11_05-13_32_53.h5,39.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,40.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,41.5,3.0000000000001137,opsin
F7_t1_2025_11_05-13_32_53.h5,42.5,34.00000000000034,opsin
F7_t1_2025_11_05-13_32_53.h5,43.5,53.99999999999992,opsin
F7_t1_2025_11_05-13_32_53.h5,44.5,43.99999999999977,opsin
F7_t1_2025_11_05-13_32_53.h5,45.5,77.00000000000031,opsin
F7_t1_2025_11_05-13_32_53.h5,46.5,21.000000000000085,opsin
F7_t1_2025_11_05-13_32_53.h5,47.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,48.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,49.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,50.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,51.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,52.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,53.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,54.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,55.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,56.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,57.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,58.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,59.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,60.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,61.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,62.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,63.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,64.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,65.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,66.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,67.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,68.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,69.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,70.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,71.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,72.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,73.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,74.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,75.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,76.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,77.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,78.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,79.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,80.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,81.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,82.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,83.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,84.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,85.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,86.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,87.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,88.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,89.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,90.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,91.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,92.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,93.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,94.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,95.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,96.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,97.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,98.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,99.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,100.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,101.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,102.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,103.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,104.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,105.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,106.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,107.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,108.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,109.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,110.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,111.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,112.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,113.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,114.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,115.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,116.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,117.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,118.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,119.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,120.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,121.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,122.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,123.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,124.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,125.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,126.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,127.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,128.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,129.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,130.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,131.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,132.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,133.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,134.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,135.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,136.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,137.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,138.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,139.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,140.5,34.00000000000034,opsin
F7_t1_2025_11_05-13_32_53.h5,141.5,2.000000000001023,opsin
F7_t1_2025_11_05-13_32_53.h5,142.5,62.999999999999545,opsin
F7_t1_2025_11_05-13_32_53.h5,143.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,144.5,33.00000000000125,opsin
F7_t1_2025_11_05-13_32_53.h5,145.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,146.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,147.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,148.5,0.9999999999990904,opsin
F7_t1_2025_11_05-13_32_53.h5,149.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,150.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,151.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,152.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,153.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,154.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,155.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,156.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,157.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,158.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,159.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,160.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,161.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,162.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,163.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,164.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,165.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,166.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,167.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,168.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,169.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,170.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,171.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,172.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,173.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,174.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,175.5,37.999999999999545,opsin
F7_t1_2025_11_05-13_32_53.h5,176.5,36.000000000001364,opsin
F7_t1_2025_11_05-13_32_53.h5,177.5,53.000000000000114,opsin
F7_t1_2025_11_05-13_32_53.h5,178.5,11.000000000001364,opsin
F7_t1_2025_11_05-13_32_53.h5,179.5,40.00000000000057,opsin
F7_t1_2025_11_05-13_32_53.h5,180.5,14.000000000001478,opsin
F7_t1_2025_11_05-13_32_53.h5,181.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,182.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,183.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,184.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,185.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,186.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,187.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,188.5,0.0,opsin
F7_t1_2025_11_05-13_32_53.h5,189.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,0.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,1.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,2.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,3.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,4.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,5.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,6.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,7.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,8.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,9.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,10.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,11.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,12.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,13.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,14.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,15.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,16.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,17.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,18.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,19.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,20.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,21.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,22.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,23.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,24.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,25.5,1.0000000000001563,opsin
F7_t2_2025_11_05-14_23_01.h5,26.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,27.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,28.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,29.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,30.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,31.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,32.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,33.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,34.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,35.5,0.999999999999801,opsin
F7_t2_2025_11_05-14_23_01.h5,36.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,37.5,0.999999999999801,opsin
F7_t2_2025_11_05-14_23_01.h5,38.5,80.00000000000043,opsin
F7_t2_2025_11_05-14_23_01.h5,39.5,0.999999999999801,opsin
F7_t2_2025_11_05-14_23_01.h5,40.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,41.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,42.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,43.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,44.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,45.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,46.5,0.0,opsin
F7_t2_2025_11_05-14_23_01.h5,47.5,0.0,opsin
